siteid,sitename_x,station_code,lat_x,lon_x,monitordate,PM10,O3,CO,SO2,WS_HR,RH,PM2.5,CH4,AMB_TEMP,WIND_SPEED,NMHC,THC,NO2,NO,NOx,system:index,Albedo,BSI,EVI,LST_C,MNDWI,NDBI,NDVI,NDWI,SAVI,image_date,image_id,lat_y,lon_y,month,sitename_y,year,.geo,date_diff_days
42,Chiayi,42,23.462778,120.4408333,05/05/2025,46,32,0.22,1.3,1.9,77,18,2.06,29.1,2.2,0.01,2.08,4,0.6,5.3,2_LC09_118044_20250502_40_0,0.13845223,-0.068571693,0.214023274,42.81685898,-0.191031966,-0.163198309,0.334561884,-0.343520643,0.191798235,02/05/2025,2_LC09_118044_20250502,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
42,Chiayi,42,23.462778,120.4408333,06/05/2025,11,21,0.24,1,0.7,94,5,2,27.5,1,0.07,2.06,7,1.3,8.3,2_LC09_118044_20250502_40_0,0.13845223,-0.068571693,0.214023274,42.81685898,-0.191031966,-0.163198309,0.334561884,-0.343520643,0.191798235,02/05/2025,2_LC09_118044_20250502,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
42,Chiayi,42,23.462778,120.4408333,07/05/2025,13,28,0.16,1.3,1.2,80,4,1.93,27.3,1.6,0.03,1.97,4,0.3,4.9,2_LC09_118044_20250502_40_0,0.13845223,-0.068571693,0.214023274,42.81685898,-0.191031966,-0.163198309,0.334561884,-0.343520643,0.191798235,02/05/2025,2_LC09_118044_20250502,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
42,Chiayi,42,23.462778,120.4408333,08/05/2025,23,22,0.16,1.3,2.2,81,10,1.99,28.5,2.4,0.03,2.02,3,0.8,4.4,2_LC09_118044_20250502_40_0,0.13845223,-0.068571693,0.214023274,42.81685898,-0.191031966,-0.163198309,0.334561884,-0.343520643,0.191798235,02/05/2025,2_LC09_118044_20250502,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
42,Chiayi,42,23.462778,120.4408333,09/05/2025,28,38,0.22,1.4,1.5,70,15.7,1.98,30.3,1.9,0.05,2.04,5,0.8,6.5,2_LC09_118044_20250502_40_0,0.13845223,-0.068571693,0.214023274,42.81685898,-0.191031966,-0.163198309,0.334561884,-0.343520643,0.191798235,02/05/2025,2_LC09_118044_20250502,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
42,Chiayi,42,23.462778,120.4408333,10/05/2025,29,32,0.19,1.9,1.1,68,15.2,1.98,29.2,1.4,0.03,2,4,0.3,5.4,2_LC09_118044_20250502_40_0,0.13845223,-0.068571693,0.214023274,42.81685898,-0.191031966,-0.163198309,0.334561884,-0.343520643,0.191798235,02/05/2025,2_LC09_118044_20250502,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
42,Chiayi,42,23.462778,120.4408333,11/05/2025,28,32,0.25,2.1,1.8,74,11.2,1.98,25.2,2.1,0.09,2.06,10,1.3,11.8,1_LC08_117044_20250519_40_0,0.185405015,-0.165503249,0.434504824,46.3921079,-0.310099848,-0.265097699,0.560878081,-0.531504303,0.389065385,19/05/2025,1_LC08_117044_20250519,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
42,Chiayi,42,23.462778,120.4408333,12/05/2025,47,27,0.32,2.4,1.7,69,19.5,2.1,20,2,0.12,2.22,14,1.5,15.7,1_LC08_117044_20250519_40_0,0.185405015,-0.165503249,0.434504824,46.3921079,-0.310099848,-0.265097699,0.560878081,-0.531504303,0.389065385,19/05/2025,1_LC08_117044_20250519,23.462778,120.440833,5,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
42,Chiayi,42,23.462778,120.4408333,07/08/2025,15,32,0.17,0.8,1.1,86,8.2,1.94,27,1.8,0.02,1.96,4,0.3,4.9,2_LC09_117044_20250815_40_0,0.166372018,-0.000164183,0.285281995,47.1440723,-0.350595661,-0.060914987,0.412537723,-0.402905975,0.260908039,15/08/2025,2_LC09_117044_20250815,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
42,Chiayi,42,23.462778,120.4408333,08/08/2025,22,24,0.17,1.3,0.9,71,11.2,2,29.7,1,0.03,2.04,3,0.4,4.3,2_LC09_117044_20250815_40_0,0.166372018,-0.000164183,0.285281995,47.1440723,-0.350595661,-0.060914987,0.412537723,-0.402905975,0.260908039,15/08/2025,2_LC09_117044_20250815,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
42,Chiayi,42,23.462778,120.4408333,09/08/2025,12,16,0.14,1.2,1.1,69,2,1.91,29.6,1.5,0.04,1.96,4,1.2,5.9,2_LC09_117044_20250815_40_0,0.166372018,-0.000164183,0.285281995,47.1440723,-0.350595661,-0.060914987,0.412537723,-0.402905975,0.260908039,15/08/2025,2_LC09_117044_20250815,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
42,Chiayi,42,23.462778,120.4408333,10/08/2025,29,37,0.19,1.9,1,74,14.8,1.99,29.1,1.4,0.02,2,5,0.2,5.5,2_LC09_117044_20250815_40_0,0.166372018,-0.000164183,0.285281995,47.1440723,-0.350595661,-0.060914987,0.412537723,-0.402905975,0.260908039,15/08/2025,2_LC09_117044_20250815,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
42,Chiayi,42,23.462778,120.4408333,11/08/2025,58,36,0.27,2.3,1.4,81,25.3,2.1,26.3,1.7,0.04,2.14,7,0.7,8.7,2_LC09_117044_20250815_40_0,0.166372018,-0.000164183,0.285281995,47.1440723,-0.350595661,-0.060914987,0.412537723,-0.402905975,0.260908039,15/08/2025,2_LC09_117044_20250815,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
42,Chiayi,42,23.462778,120.4408333,12/08/2025,46,27,0.33,3.5,2.1,71,20,2.11,21.3,2.4,0.1,2.21,12,1.3,13.4,2_LC09_117044_20250815_40_0,0.166372018,-0.000164183,0.285281995,47.1440723,-0.350595661,-0.060914987,0.412537723,-0.402905975,0.260908039,15/08/2025,2_LC09_117044_20250815,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
42,Chiayi,42,23.462778,120.4408333,05/09/2025,24,18,0.15,1.3,2.1,70,8.2,1.98,30,2.4,0.02,2,5,0.9,6,1_LC08_118044_20250830_40_0,0.168682788,-0.006345825,0.240054236,43.17233306,-0.277507347,-0.087342474,0.341453372,-0.356215799,0.219984939,30/08/2025,1_LC08_118044_20250830,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
42,Chiayi,42,23.462778,120.4408333,06/09/2025,15,17,0.14,1.5,1.6,72,4.2,1.91,30.4,1.9,0.02,1.94,3,1.1,5,1_LC08_118044_20250830_40_0,0.168682788,-0.006345825,0.240054236,43.17233306,-0.277507347,-0.087342474,0.341453372,-0.356215799,0.219984939,30/08/2025,1_LC08_118044_20250830,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
42,Chiayi,42,23.462778,120.4408333,07/09/2025,13,22,0.13,1,1.3,89,6.6,1.89,26.7,1.7,0.01,1.91,2,0.5,3.4,1_LC08_118044_20250830_40_0,0.168682788,-0.006345825,0.240054236,43.17233306,-0.277507347,-0.087342474,0.341453372,-0.356215799,0.219984939,30/08/2025,1_LC08_118044_20250830,23.462778,120.440833,8,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
42,Chiayi,42,23.462778,120.4408333,08/09/2025,16,19,0.16,1.1,1.2,77,7.2,1.94,29.5,1.4,0.02,1.97,3,1.7,5,1_LC08_118044_20250915_40_0,0.140396893,-0.006305574,0.206515482,45.02148188,-0.257162637,-0.068506303,0.329297127,-0.320030873,0.187363256,15/09/2025,1_LC08_118044_20250915,23.462778,120.440833,9,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
42,Chiayi,42,23.462778,120.4408333,09/09/2025,11,15,0.12,1.2,1.3,69,3.7,1.89,29.9,1.6,0.01,1.91,3,1,5,1_LC08_118044_20250915_40_0,0.140396893,-0.006305574,0.206515482,45.02148188,-0.257162637,-0.068506303,0.329297127,-0.320030873,0.187363256,15/09/2025,1_LC08_118044_20250915,23.462778,120.440833,9,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
42,Chiayi,42,23.462778,120.4408333,10/09/2025,37,35,0.23,2.5,1.1,73,14.2,2.1,29.7,1.5,0.04,2.14,7,0.5,7.6,1_LC08_118044_20250915_40_0,0.140396893,-0.006305574,0.206515482,45.02148188,-0.257162637,-0.068506303,0.329297127,-0.320030873,0.187363256,15/09/2025,1_LC08_118044_20250915,23.462778,120.440833,9,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
42,Chiayi,42,23.462778,120.4408333,11/09/2025,56,29,0.32,4.1,1.1,77,22.9,2.1,26.5,1.3,0.05,2.15,8,1.3,10,1_LC08_118044_20250915_40_0,0.140396893,-0.006305574,0.206515482,45.02148188,-0.257162637,-0.068506303,0.329297127,-0.320030873,0.187363256,15/09/2025,1_LC08_118044_20250915,23.462778,120.440833,9,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
42,Chiayi,42,23.462778,120.4408333,12/09/2025,41,29,0.32,2.6,1.5,73,18.5,2.15,21,1.7,0.13,2.29,12,0.8,13.3,1_LC08_118044_20250915_40_0,0.140396893,-0.006305574,0.206515482,45.02148188,-0.257162637,-0.068506303,0.329297127,-0.320030873,0.187363256,15/09/2025,1_LC08_118044_20250915,23.462778,120.440833,9,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
42,Chiayi,42,23.462778,120.4408333,05/10/2025,9,13,0.21,0.9,0.9,90,4.7,2,27,1.1,0.05,2.04,7,1.3,8.7,2_LC09_118044_20251009_40_0,0.141253655,-0.013356022,0.215864759,41.84955932,-0.244643078,-0.091743474,0.349028353,-0.329002291,0.201916697,09/10/2025,2_LC09_118044_20251009,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
42,Chiayi,42,23.462778,120.4408333,06/10/2025,17,22,0.17,1.8,1.4,66,7.8,1.96,31.2,1.9,0.03,2,5,0.9,6.7,2_LC09_118044_20251009_40_0,0.141253655,-0.013356022,0.215864759,41.84955932,-0.244643078,-0.091743474,0.349028353,-0.329002291,0.201916697,09/10/2025,2_LC09_118044_20251009,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
42,Chiayi,42,23.462778,120.4408333,07/10/2025,2,17,0.2,1,0.9,93,0.9,1.97,25.1,1.2,0.05,2.02,6,1,7.7,2_LC09_118044_20251009_40_0,0.141253655,-0.013356022,0.215864759,41.84955932,-0.244643078,-0.091743474,0.349028353,-0.329002291,0.201916697,09/10/2025,2_LC09_118044_20251009,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
42,Chiayi,42,23.462778,120.4408333,08/10/2025,9,15,0.11,1,1.4,79,2.7,1.89,28.8,1.7,0.01,1.9,3,0.4,3.7,2_LC09_118044_20251009_40_0,0.141253655,-0.013356022,0.215864759,41.84955932,-0.244643078,-0.091743474,0.349028353,-0.329002291,0.201916697,09/10/2025,2_LC09_118044_20251009,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",1
42,Chiayi,42,23.462778,120.4408333,09/10/2025,12,17,0.12,1.3,0.9,75,3.5,1.92,28.9,1.2,0.02,1.94,4,0.4,4.7,2_LC09_118044_20251009_40_0,0.141253655,-0.013356022,0.215864759,41.84955932,-0.244643078,-0.091743474,0.349028353,-0.329002291,0.201916697,09/10/2025,2_LC09_118044_20251009,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
42,Chiayi,42,23.462778,120.4408333,10/10/2025,36,41,0.24,1.8,0.9,70,14.7,2.1,29.6,1.1,0.02,2.13,5,0.7,6,1_LC08_117044_20251010_40_0,0.178686133,-0.004912668,0.299460378,41.13861116,-0.330031114,-0.078691956,0.419071329,-0.398376905,0.278472481,10/10/2025,1_LC08_117044_20251010,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
42,Chiayi,42,23.462778,120.4408333,11/10/2025,38,22,0.31,2.7,1.6,82,13.5,2.06,24.4,1.9,0.09,2.17,12,1,13.8,1_LC08_117044_20251010_40_0,0.178686133,-0.004912668,0.299460378,41.13861116,-0.330031114,-0.078691956,0.419071329,-0.398376905,0.278472481,10/10/2025,1_LC08_117044_20251010,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-1
42,Chiayi,42,23.462778,120.4408333,12/10/2025,47,23,0.32,2.5,2.2,75,22.1,2.06,21.5,2.5,0.12,2.2,13,1.8,15.7,1_LC08_117044_20251010_40_0,0.178686133,-0.004912668,0.299460378,41.13861116,-0.330031114,-0.078691956,0.419071329,-0.398376905,0.278472481,10/10/2025,1_LC08_117044_20251010,23.462778,120.440833,10,Chiayi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-2
42,Chiayi,42,23.462778,120.4408333,01/01/2026,24,31,0.22,1.6,3.2,71,9.9,2,18.6,3.5,0.05,2.06,6,1.2,8,1_LC08_118044_20260105_40_0,0.118960533,-0.038667706,0.173716658,27.52121948,-0.223788703,-0.100382903,0.304237123,-0.317049235,0.155031363,05/01/2026,1_LC08_118044_20260105,23.462778,120.440833,1,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",4
42,Chiayi,42,23.462778,120.4408333,02/01/2026,18,27,0.26,1.7,2.5,78,9.7,2,16.8,2.7,0.06,2.06,7,0.8,8.5,1_LC08_118044_20260105_40_0,0.118960533,-0.038667706,0.173716658,27.52121948,-0.223788703,-0.100382903,0.304237123,-0.317049235,0.155031363,05/01/2026,1_LC08_118044_20260105,23.462778,120.440833,1,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",3
42,Chiayi,42,23.462778,120.4408333,03/01/2026,28,28,0.28,1.1,1.4,81,17.3,2.04,23.3,1.7,0.06,2.12,7,0.5,8.1,1_LC08_118044_20260105_40_0,0.118960533,-0.038667706,0.173716658,27.52121948,-0.223788703,-0.100382903,0.304237123,-0.317049235,0.155031363,05/01/2026,1_LC08_118044_20260105,23.462778,120.440833,1,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",2
42,Chiayi,42,23.462778,120.4408333,05/01/2026,33,41,0.28,2.1,2,75,18.8,2.09,23.6,2.3,0.05,2.15,7,0.4,7.8,1_LC08_118044_20260105_40_0,0.118960533,-0.038667706,0.173716658,27.52121948,-0.223788703,-0.100382903,0.304237123,-0.317049235,0.155031363,05/01/2026,1_LC08_118044_20260105,23.462778,120.440833,1,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",0
42,Chiayi,42,23.462778,120.4408333,06/02/2026,43,43,0.2,1.7,1.4,60,19.2,2.04,29.6,1.9,0.03,2.08,6,0.3,6.6,2_LC09_118044_20260214_40_0,0.112331905,0.031343471,0.139932127,36.838742,-0.268020184,-0.037008468,0.274445341,-0.302032784,0.136452066,14/02/2026,2_LC09_118044_20260214,23.462778,120.440833,2,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
42,Chiayi,42,23.462778,120.4408333,01/03/2026,37,26,0.31,1.8,1.7,59,18.2,2.04,15.5,2,0.08,2.13,10,0.7,11.4,1_LC08_118044_20260222_40_0,0.123204497,0.018657034,0.138114345,35.04086348,-0.225528661,-0.052773177,0.246871172,-0.275028487,0.13030523,22/02/2026,1_LC08_118044_20260222,23.462778,120.440833,2,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
42,Chiayi,42,23.462778,120.4408333,02/03/2026,48,33,0.38,1.9,1.9,73,27,2.06,17.7,2.2,0.1,2.16,11,1.3,12.6,1_LC08_118044_20260222_40_0,0.123204497,0.018657034,0.138114345,35.04086348,-0.225528661,-0.052773177,0.246871172,-0.275028487,0.13030523,22/02/2026,1_LC08_118044_20260222,23.462778,120.440833,2,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
42,Chiayi,42,23.462778,120.4408333,03/04/2026,27,19,0.32,1.9,1.9,81,13.6,2.06,18.6,2.2,0.09,2.16,13,1.6,15,1_LC08_118044_20260411_40_0,0.147249618,-0.020247964,0.196905146,40.0516808,-0.214322718,-0.101675208,0.301083188,-0.309258773,0.178207752,11/04/2026,1_LC08_118044_20260411,23.462778,120.440833,4,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
42,Chiayi,42,23.462778,120.4408333,05/04/2026,38,37,0.3,2.2,2.5,68,20,2.09,26.2,2.7,0.05,2.15,8,1.3,9.9,1_LC08_118044_20260411_40_0,0.147249618,-0.020247964,0.196905146,40.0516808,-0.214322718,-0.101675208,0.301083188,-0.309258773,0.178207752,11/04/2026,1_LC08_118044_20260411,23.462778,120.440833,4,Chiayi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",6
85,Dacheng,85,23.85493056,120.2696417,08/04/2025,5,27,0.12,0.9,1.4,96,3.7,2.12,25.8,1.5,0,2.12,3,1.3,4.6,2_LC09_118043_20250416_76_0,0.1300314,-0.048304034,0.252993262,35.21860052,-0.299838834,-0.12159054,0.431452622,-0.406605526,0.237345049,16/04/2025,2_LC09_118043_20250416,23.854931,120.269642,4,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
85,Dacheng,85,23.85493056,120.2696417,09/04/2025,23,37,0.15,1.3,1.2,80,16,2.71,29.9,1.5,0,2.71,3,1.2,5.3,2_LC09_118043_20250416_76_0,0.1300314,-0.048304034,0.252993262,35.21860052,-0.299838834,-0.12159054,0.431452622,-0.406605526,0.237345049,16/04/2025,2_LC09_118043_20250416,23.854931,120.269642,4,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
85,Dacheng,85,23.85493056,120.2696417,10/04/2025,34,33,0.18,1.5,1.1,87,19.6,2.45,29.4,1.4,0.03,2.48,4,1.6,6.5,2_LC09_118043_20250416_76_0,0.1300314,-0.048304034,0.252993262,35.21860052,-0.299838834,-0.12159054,0.431452622,-0.406605526,0.237345049,16/04/2025,2_LC09_118043_20250416,23.854931,120.269642,4,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
85,Dacheng,85,23.85493056,120.2696417,11/04/2025,23,35,0.17,1.7,1.4,87,7.7,2.06,23.8,5,0.02,2.09,5,0.7,5.8,2_LC09_118043_20250416_76_0,0.1300314,-0.048304034,0.252993262,35.21860052,-0.299838834,-0.12159054,0.431452622,-0.406605526,0.237345049,16/04/2025,2_LC09_118043_20250416,23.854931,120.269642,4,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
85,Dacheng,85,23.85493056,120.2696417,12/04/2025,37,37,0.16,1.9,1.9,68,14.5,2.1,19.2,4.9,0.02,2.13,6,1.7,8.6,2_LC09_118043_20250416_76_0,0.1300314,-0.048304034,0.252993262,35.21860052,-0.299838834,-0.12159054,0.431452622,-0.406605526,0.237345049,16/04/2025,2_LC09_118043_20250416,23.854931,120.269642,4,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
85,Dacheng,85,23.85493056,120.2696417,05/05/2025,48,43,0.2,0.8,0.6,89,20.2,2.08,27.9,0.8,0,2.06,2,1.7,4.3,2_LC09_118044_20250502_76_0,0.127197855,-0.079924112,0.28637126,37.39929728,-0.31129679,-0.172175688,0.509833043,-0.458877672,0.28249505,02/05/2025,2_LC09_118044_20250502,23.854931,120.269642,5,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
85,Dacheng,85,23.85493056,120.2696417,06/05/2025,22,22,0.21,1.9,0.6,95,10.9,2.35,27.5,0.6,0.06,2.41,6,1.5,7.7,2_LC09_118044_20250502_76_0,0.127197855,-0.079924112,0.28637126,37.39929728,-0.31129679,-0.172175688,0.509833043,-0.458877672,0.28249505,02/05/2025,2_LC09_118044_20250502,23.854931,120.269642,5,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
85,Dacheng,85,23.85493056,120.2696417,07/05/2025,15,26,0.13,1.7,0.5,89,6.1,2.14,28.1,0.9,0.02,2.17,4,1.7,6.3,2_LC09_118044_20250502_76_0,0.127197855,-0.079924112,0.28637126,37.39929728,-0.31129679,-0.172175688,0.509833043,-0.458877672,0.28249505,02/05/2025,2_LC09_118044_20250502,23.854931,120.269642,5,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
85,Dacheng,85,23.85493056,120.2696417,08/05/2025,19,18,0.14,1.2,3.1,93,9.2,2.06,27.7,3.1,0.01,2.06,3,1.3,4.4,2_LC09_118044_20250502_76_0,0.127197855,-0.079924112,0.28637126,37.39929728,-0.31129679,-0.172175688,0.509833043,-0.458877672,0.28249505,02/05/2025,2_LC09_118044_20250502,23.854931,120.269642,5,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
85,Dacheng,85,23.85493056,120.2696417,09/05/2025,23,43,0.14,1.4,1.5,83,16.6,0,30.2,1.8,0,0,3,1,4.3,2_LC09_118044_20250502_76_0,0.127197855,-0.079924112,0.28637126,37.39929728,-0.31129679,-0.172175688,0.509833043,-0.458877672,0.28249505,02/05/2025,2_LC09_118044_20250502,23.854931,120.269642,5,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
85,Dacheng,85,23.85493056,120.2696417,10/05/2025,36,31,0.15,1.3,1.1,89,18.5,0,29.4,1.3,0,0,4,0.9,5.4,2_LC09_118044_20250502_76_0,0.127197855,-0.079924112,0.28637126,37.39929728,-0.31129679,-0.172175688,0.509833043,-0.458877672,0.28249505,02/05/2025,2_LC09_118044_20250502,23.854931,120.269642,5,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
85,Dacheng,85,23.85493056,120.2696417,05/06/2025,27,34,0.19,0.7,0.3,86,17.8,2.13,28.1,0.7,0,2.11,3,0.7,4.4,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
85,Dacheng,85,23.85493056,120.2696417,06/06/2025,13,26,0.16,1,0.1,94,7.7,2.23,28.1,0.3,0.02,2.25,4,0.8,5,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
85,Dacheng,85,23.85493056,120.2696417,07/06/2025,20,25,0.16,1.6,0.6,94,8.6,2.25,27.8,0.8,0.03,2.29,4,1.3,6.2,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
85,Dacheng,85,23.85493056,120.2696417,08/06/2025,34,16,0.13,1.5,2.5,86,12.4,2,28.7,2.6,0.01,2.02,4,4.4,8.7,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
85,Dacheng,85,23.85493056,120.2696417,09/06/2025,26,37,0.12,1.3,1.9,84,13.5,2.16,30.2,2,0.01,2.17,2,1.1,3.8,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
85,Dacheng,85,23.85493056,120.2696417,10/06/2025,19,43,0.1,1.4,1.8,87,9.3,1.82,29.9,2.5,0,1.81,2,1.1,3.1,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",1
85,Dacheng,85,23.85493056,120.2696417,11/06/2025,30,39,0.14,1.3,1,86,10.5,1.99,25.6,4.5,0.01,2,4,1,5.2,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",0
85,Dacheng,85,23.85493056,120.2696417,12/06/2025,26,39,0.15,1.9,1.5,78,12.3,2.09,20.4,5.1,0.01,2.1,4,0.6,5.2,1_LC08_118044_20250611_76_0,0.13798891,-0.163594293,0.362722856,42.2904839,-0.319189444,-0.254310878,0.581511779,-0.530442526,0.340774694,11/06/2025,1_LC08_118044_20250611,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-1
85,Dacheng,85,23.85493056,120.2696417,05/07/2025,22,43,0.22,0.9,0.8,92,14,2.16,25.9,1.1,0.01,2.17,3,2,5.9,1_LC08_118043_20250627_76_0,0.148415123,-0.15698802,0.388266336,48.9043526,-0.323761037,-0.242717453,0.592213339,-0.525206476,0.361453876,27/06/2025,1_LC08_118043_20250627,23.854931,120.269642,6,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
85,Dacheng,85,23.85493056,120.2696417,06/08/2025,13,16,0.11,1.3,1,90,6.2,2.29,29.5,1,0.01,2.29,4,1.6,5.6,1_LC08_118043_20250814_76_0,0.149221423,-0.153345274,0.382361913,35.24252666,-0.332142572,-0.241159786,0.577876375,-0.530786649,0.354491616,14/08/2025,1_LC08_118043_20250814,23.854931,120.269642,8,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
85,Dacheng,85,23.85493056,120.2696417,07/08/2025,13,33,0.13,0.4,0.9,96,7.6,1.97,27.5,1.1,0,1.98,2,0.4,3.3,1_LC08_118043_20250814_76_0,0.149221423,-0.153345274,0.382361913,35.24252666,-0.332142572,-0.241159786,0.577876375,-0.530786649,0.354491616,14/08/2025,1_LC08_118043_20250814,23.854931,120.269642,8,Dacheng,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
